Test [3328/5000]	Net Time 0.405 (0.568)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [3360/5000]	Net Time 0.490 (0.567)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [3392/5000]	Net Time 0.578 (0.567)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [3424/5000]	Net Time 0.525 (0.567)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [3456/5000]	Net Time 0.519 (0.566)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [3488/5000]	Net Time 0.413 (0.565)	Cls Time 0.001 (0.001)	Top1: 43.00
Test [3520/5000]	Net Time 0.425 (0.564)	Cls Time 0.000 (0.001)	Top1: 43.00
Test [3552/5000]	Net Time 0.381 (0.562)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [3584/5000]	Net Time 0.489 (0.562)	Cls Time 0.000 (0.001)	Top1: 44.00
Test [3616/5000]	Net Time 0.886 (0.564)	Cls Time 0.000 (0.001)	Top1: 44.00
Test [3648/5000]	Net Time 0.588 (0.565)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [3680/5000]	Net Time 0.419 (0.563)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [3712/5000]	Net Time 0.443 (0.562)	Cls Time 0.000 (0.001)	Top1: 44.00
Test [3744/5000]	Net Time 0.445 (0.561)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [3776/5000]	Net Time 0.469 (0.560)	Cls Time 0.000 (0.001)	Top1: 44.00
Test [3808/5000]	Net Time 0.685 (0.562)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [3840/5000]	Net Time 0.529 (0.561)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [3872/5000]	Net Time 0.495 (0.561)	Cls Time 0.000 (0.001)	Top1: 44.00
Test [3904/5000]	Net Time 0.464 (0.560)	Cls Time 0.000 (0.001)	Top1: 44.00
Test [3936/5000]	Net Time 0.482 (0.559)	Cls Time 0.000 (0.001)	Top1: 44.00
Test [3968/5000]	Net Time 1.114 (0.564)	Cls Time 0.001 (0.001)	Top1: 45.00
Test [4000/5000]	Net Time 1.591 (0.572)	Cls Time 0.000 (0.001)	Top1: 45.00
Test [4032/5000]	Net Time 0.563 (0.572)	Cls Time 0.001 (0.001)	Top1: 45.00
Test [4064/5000]	Net Time 0.419 (0.571)	Cls Time 0.001 (0.001)	Top1: 45.00
Test [4096/5000]	Net Time 0.391 (0.569)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [4128/5000]	Net Time 0.414 (0.568)	Cls Time 0.000 (0.001)	Top1: 44.00
Test [4160/5000]	Net Time 0.428 (0.567)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [4192/5000]	Net Time 0.389 (0.566)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [4224/5000]	Net Time 0.377 (0.564)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [4256/5000]	Net Time 0.922 (0.567)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [4288/5000]	Net Time 0.896 (0.569)	Cls Time 0.000 (0.001)	Top1: 45.00
Test [4320/5000]	Net Time 0.655 (0.570)	Cls Time 0.001 (0.001)	Top1: 45.00
Test [4352/5000]	Net Time 0.403 (0.569)	Cls Time 0.000 (0.001)	Top1: 44.00
Test [4384/5000]	Net Time 0.400 (0.568)	Cls Time 0.000 (0.001)	Top1: 44.00
Test [4416/5000]	Net Time 0.389 (0.566)	Cls Time 0.000 (0.001)	Top1: 44.00
Test [4448/5000]	Net Time 0.388 (0.565)	Cls Time 0.000 (0.001)	Top1: 43.00
Test [4480/5000]	Net Time 0.401 (0.564)	Cls Time 0.000 (0.001)	Top1: 43.00
Test [4512/5000]	Net Time 0.477 (0.563)	Cls Time 0.001 (0.001)	Top1: 43.00
Test [4544/5000]	Net Time 0.606 (0.563)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [4576/5000]	Net Time 0.687 (0.564)	Cls Time 0.000 (0.001)	Top1: 44.00
Test [4608/5000]	Net Time 1.727 (0.572)	Cls Time 0.000 (0.001)	Top1: 44.00
Test [4640/5000]	Net Time 1.140 (0.576)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [4672/5000]	Net Time 0.446 (0.575)	Cls Time 0.000 (0.001)	Top1: 44.00
Test [4704/5000]	Net Time 0.336 (0.574)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [4736/5000]	Net Time 0.325 (0.572)	Cls Time 0.000 (0.001)	Top1: 44.00
Test [4768/5000]	Net Time 0.471 (0.571)	Cls Time 0.000 (0.001)	Top1: 44.00
Test [4800/5000]	Net Time 0.474 (0.571)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [4832/5000]	Net Time 0.376 (0.570)	Cls Time 0.001 (0.001)	Top1: 44.00
Test [4864/5000]	Net Time 0.362 (0.568)	Cls Time 0.001 (0.001)	Top1: 43.00
Test [4896/5000]	Net Time 0.336 (0.567)	Cls Time 0.000 (0.001)	Top1: 43.00
Test [4928/5000]	Net Time 0.363 (0.565)	Cls Time 0.001 (0.001)	Top1: 43.00
Test [4960/5000]	Net Time 0.401 (0.564)	Cls Time 0.001 (0.001)	Top1: 43.00
Test [4992/5000]	Net Time 0.370 (0.563)	Cls Time 0.001 (0.001)	Top1: 43.00
Test [5000/5000]	Net Time 0.334 (0.562)	Cls Time 0.000 (0.001)	Top1: 43.00
Epoch: [1][0/938]	Time 1.115 (1.115)	Data 0.590 (0.590)	Loss 10.9635 (10.9635)	
Epoch: [1][10/938]	Time 0.391 (0.627)	Data 0.030 (0.088)	Loss 10.5753 (11.3736)	
Epoch: [1][20/938]	Time 0.393 (0.581)	Data 0.020 (0.060)	Loss 11.3657 (11.2508)	
Epoch: [1][30/938]	Time 0.446 (0.573)	Data 0.094 (0.052)	Loss 10.9355 (11.5639)	
Epoch: [1][40/938]	Time 0.409 (0.573)	Data 0.004 (0.048)	Loss 11.2005 (11.5437)	
Epoch: [1][50/938]	Time 0.392 (0.555)	Data 0.008 (0.043)	Loss 15.0394 (11.5631)	
Epoch: [1][60/938]	Time 0.413 (0.564)	Data 0.002 (0.042)	Loss 11.6022 (11.6145)	
Epoch: [1][70/938]	Time 0.481 (0.555)	Data 0.064 (0.041)	Loss 11.1519 (11.7064)	
Epoch: [1][80/938]	Time 0.392 (0.543)	Data 0.001 (0.039)	Loss 11.3449 (11.7375)	
Epoch: [1][90/938]	Time 0.427 (0.539)	Data 0.010 (0.037)	Loss 12.5318 (11.7833)	
Epoch: [1][100/938]	Time 0.339 (0.527)	Data 0.001 (0.035)	Loss 12.0948 (11.8316)	
Epoch: [1][110/938]	Time 0.396 (0.521)	Data 0.010 (0.033)	Loss 17.4704 (11.9259)	
Epoch: [1][120/938]	Time 0.369 (0.513)	Data 0.001 (0.032)	Loss 11.6681 (11.9791)	
Epoch: [1][130/938]	Time 0.346 (0.520)	Data 0.004 (0.033)	Loss 12.8039 (11.9903)	
Epoch: [1][140/938]	Time 1.132 (0.516)	Data 0.007 (0.031)	Loss 12.0426 (12.0290)	
Epoch: [1][150/938]	Time 0.614 (0.513)	Data 0.027 (0.031)	Loss 12.3356 (12.0674)	
